folder,tempo,zcr,beats,spec_centroid,rms_mode,rms_max,rms_avg,mfcc0,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,SpecCon0,SpecCon1,SpecCon2,SpecCon3,ton0,ton1,ton2,ton3,ton4,ton5,chr0,chr1,chr2,chr3,chr4,chr5,chr6,chr7,chr8,chr9,chr10,chr11
SZA-Snooze,143.5546875,0.055051016651855834,641,1498.2586872895781,0.3,0.5,0.18515335,-166.71362,117.9307,9.910338,22.96563,9.968715,9.183566,3.2030387,-1.7676378,-0.46662056,9.578771,17.791569152473755,21.748248193594762,21.927655321993583,42.86669655491798,0.02667077638792836,-0.0213710020116945,-0.06695236220252834,0.015955883236313972,-0.02222750205935029,-0.019594013372254686,0.34391618,0.3334254,0.4080727,0.3570606,0.43856812,0.35284317,0.3352108,0.3417445,0.28927654,0.31616065,0.2472665,0.30400583
T-ARA - T.T.L Time To Love,103.359375,0.1173143565859991,337,2685.198589691495,0.3,0.4,0.23541044,-47.15269,69.98494,5.19623,15.435553,1.6316,4.6343927,-0.42457604,3.7647157,-6.915654,7.6039114,15.260671135431707,18.292962431324195,18.866505249595825,37.96859690192663,0.035076730723363016,0.031465345228634874,-0.034464856917505116,0.0024107572273777745,0.00251215426924216,0.005785229685266342,0.35177565,0.35399413,0.38805172,0.3564871,0.379992,0.3621086,0.29912496,0.31917715,0.35183176,0.4366729,0.3884947,0.3259411
T-ARA - TTL Listen.2,117.45383522727273,0.11901938410790917,376,2820.6122666841043,0.2,0.3,0.16583624,-60.730778,72.011635,4.13137,16.883463,5.9632363,6.989289,2.3053162,7.100124,-1.8456795,9.590206,14.098094145810116,17.060277811078343,18.00827151591364,38.31133016346112,0.024093465437596603,0.017845485433669622,-0.019497715465674314,-0.022665094934041584,0.02250007864677924,0.011361535823261638,0.3991199,0.398075,0.4629981,0.43622634,0.4271242,0.4005188,0.34827536,0.3861522,0.43604127,0.5317946,0.46053824,0.38607565
"Tainy, Bad Bunny, Julieta Venegas-Lo Siento BB with Bad Bunny  Julieta Venegas",172.265625,0.08303928242777109,627,2023.3465307375445,0.0,0.6,0.19237892,-137.62329,102.56974,13.204652,8.612625,6.921558,4.2160115,3.4203718,8.688276,-10.406003,9.659123,15.576782069746553,19.283852529085106,20.158498727583282,42.570607701595094,0.09842322587041838,-0.00951873720888226,0.021471476673400932,-0.012790725149727606,-0.013149901973879738,0.0008000747521419776,0.35952297,0.35700583,0.46940643,0.33972996,0.37963146,0.37082452,0.47776133,0.4387002,0.35917583,0.41970077,0.37691048,0.45133117
Tate McRae-greedy,112.34714673913044,0.08833951450556893,253,2286.221323088768,0.3,0.6,0.27186936,-62.7668,93.04194,11.685443,13.6711645,-0.19642575,9.154451,-5.9355593,-1.0181305,0.9387206,-1.9318432,15.274380584305234,19.611135088242477,20.333238575874805,40.279504757371356,0.0890072678550805,-0.07346810258945632,-0.019104160437829157,-0.08627197689229311,-0.023341316272644772,0.025935672039342994,0.41858068,0.41674063,0.36557052,0.2736219,0.25047106,0.22625199,0.34010053,0.24781027,0.31130496,0.51233125,0.38390517,0.50078523
Taylor Swift - Look What You Made Me Do,129.19921875,0.09255345824064827,527,2294.8046519266054,0.1,0.3,0.13180499,-146.7236,88.29062,-3.9911647,17.97305,6.2604895,6.1486034,6.771904,2.598586,2.9091072,3.6614933,16.25910248489023,18.493643398335244,17.893643758509832,40.8934276429085,0.08020854584138064,0.02199117190474904,-0.07404270094428034,0.04536808010804868,-0.00013387153649083874,0.019596168062837094,0.51229715,0.360654,0.3201996,0.31308505,0.402635,0.3455875,0.3154037,0.3917987,0.47467804,0.56873715,0.48985514,0.52202076
Taylor Swift-All Too Well 10 Minute Version Taylors Version From The Vault,92.28515625,0.05457411460506106,924,1691.3864421468186,0.1,0.2,0.107110895,-180.38492,112.969246,20.467812,32.49853,15.580851,6.507043,12.294378,4.3415985,3.0353649,9.582514,15.844516720420572,19.329834867544683,20.766382620939627,41.192117276344476,0.0936720503541776,0.15954982541026597,-0.03276232300757913,0.09086564457676517,0.0045595368289217215,0.020247076574320906,0.5927695,0.34743297,0.35336965,0.28003323,0.39109558,0.33314875,0.31531173,0.47933337,0.36474615,0.3807504,0.3250513,0.46407473
Taylor Swift-Cruel Summer,112.34714673913044,0.08273383702557223,334,1919.9982209018901,0.2,0.5,0.2514419,-48.48299,111.64159,-4.9619875,16.52691,7.600898,7.7853966,3.6564708,0.5552621,-2.6261783,10.416303,13.456882116896939,17.204222824803214,17.529596210475667,42.280177589217935,0.03699332687973874,-0.06175127737893947,-0.03760662547495865,0.020028284381384723,0.010503063427234168,0.016704995439465062,0.48789653,0.59724385,0.38050056,0.34078938,0.45966497,0.28515473,0.32142454,0.2841146,0.41925493,0.5731464,0.38435414,0.46492136
Taylor Swift-Is It Over Now Taylors Version From The Vault,99.38401442307692,0.07192852443783396,351,1880.2095217997035,0.1,0.2,0.11636653,-156.63336,106.43511,9.81884,23.42446,11.71611,8.191393,8.08854,5.237683,2.782291,7.355837,15.495925938638136,18.193766982425,18.900226367509394,40.99969394507261,0.04277158747911405,0.2227397657674255,-0.17388869393281473,0.12662293159631638,-0.0404592989588827,0.03808926553846028,0.65158963,0.41514704,0.39391318,0.31478256,0.39199993,0.3835796,0.32593736,0.46993375,0.33392194,0.35664237,0.3059746,0.3936607
Taylor Swift-Love Story Taylors Version,117.45383522727273,0.10893037084861942,454,2430.6658788960613,0.1,0.2,0.11963701,-115.02373,81.55275,7.896276,26.570454,5.172774,5.781118,4.922739,0.3181709,1.339575,3.754043,16.32907589704041,20.661004711050655,23.386231242966357,40.20072023808427,0.1549441302850504,-0.06158389249421211,-0.00950523194693124,-0.03837661367936734,-0.003237886254443482,0.002644214128424345,0.26604035,0.36824676,0.43592182,0.27871892,0.40803117,0.25514716,0.4248829,0.30658782,0.3520036,0.51923,0.317173,0.37717244
Taylor Swift-willow,112.34714673913044,0.049160034168466774,394,1383.558514643526,0.1,0.3,0.11247359,-209.84892,129.50473,23.433105,15.279366,8.526696,-1.2436992,1.6010753,-0.15312247,-1.0656116,0.46112448,17.694529519821106,20.680135026391593,21.9370607276743,40.85328952002742,0.19693608482730915,0.012882519821896397,0.04255007221506021,0.015949663631474188,0.016009469362936405,-0.002661463160005125,0.25555235,0.19259071,0.3108551,0.24013968,0.29657307,0.21486033,0.3487394,0.494871,0.35205877,0.48751098,0.28965446,0.3481344
Teddy Swims-Lose Control,161.4990234375,0.08706704473541466,624,2097.5605221177148,0.3,0.6,0.23494695,-79.57133,101.3439,12.348379,20.340502,-9.157629,9.637177,-6.190376,3.7403147,-1.4878095,3.116301,16.268184803223708,19.575586775371313,22.282758949975296,43.467273967995986,0.0584828415323107,-0.14917239932440923,-0.19189939996180025,-0.0645193842837808,0.015690157888212194,0.014917092802029519,0.3170139,0.583546,0.31822044,0.20985729,0.25565583,0.26602423,0.3406905,0.2188279,0.35284808,0.39443323,0.24439771,0.26875305
The 1975 - Somebody Else,99.38401442307692,0.06425471913487321,840,1698.6976394416693,0.1,0.5,0.18182603,-134.87013,113.82855,12.460561,26.159891,7.1961555,12.913979,-0.6714195,8.107409,-4.7529016,3.891507,15.791783122624516,17.680777558024964,18.11957818133061,41.71791477723942,0.07691528026442734,0.14066452084161382,0.0031268124126764326,0.06582294548579373,0.008529916801885045,0.011328138504451387,0.61687803,0.39112282,0.3789505,0.29899773,0.34653664,0.30506992,0.39271212,0.5381965,0.36489,0.41489357,0.40564993,0.55347663
"THE ANXIETY, WILLOW, Tyler Cole-Meet Me At Our Spot",95.703125,0.07068633671220148,232,1736.010475622408,0.1,0.2,0.0933576,-188.73386,110.37686,7.20627,34.61326,5.4302707,8.779946,6.378427,5.892397,-0.71235424,12.804038,17.72411574504947,18.829534668564964,20.567188807178326,42.791884847940864,0.1063768359134825,-0.038154099393519214,-0.0224174914277547,-0.116949606028365,-0.022507671669210416,-0.0072904093505936325,0.24802983,0.41139254,0.5114509,0.37508142,0.3503287,0.30474246,0.47201318,0.36999035,0.2955708,0.42016193,0.26075795,0.26004508
The Carters - APESHIT,161.4990234375,0.0635804356099752,855,1937.8196947955057,0.1,0.6,0.24073395,-127.78827,91.54239,10.274015,16.090485,8.140608,5.23344,0.24101467,-0.90075314,-1.0616561,3.021959,14.55246058168668,19.257809132207477,17.71356065410069,40.023191386840146,0.03876483613436801,-0.023885469310584023,-0.017606227289512416,-0.004420455705224832,0.006712498411478502,-0.012050222061452506,0.42870492,0.4799422,0.428461,0.44241422,0.5626739,0.46699372,0.47465912,0.44398794,0.42697287,0.44849303,0.42152122,0.4736551
The Chainsmokers - Closer,95.703125,0.11397298177083333,394,2600.520402194889,0.2,0.5,0.19625887,-81.55492,84.609665,13.11679,9.517724,2.125994,3.2348738,-6.569904,1.7326179,-5.6517863,-0.93726885,15.83511862602846,20.023841945833304,20.202902113504283,39.261293055600056,-0.16999579145754792,0.03520614456961642,-0.01582360798063696,0.02980376057841167,-0.0027195808587820334,-0.0052185238041260245,0.3359973,0.23706053,0.31104434,0.46200305,0.29548287,0.2970383,0.24429505,0.3877508,0.5589437,0.3761639,0.4995568,0.30387214
The Chainsmokers - Don't Let Me Down,161.4990234375,0.08822372132615294,537,1990.1193520321503,0.2,0.5,0.23252745,-91.54031,102.72064,-11.45709,26.30939,4.012451,-1.0017332,8.92241,1.2799462,-0.12828684,2.490051,15.97035783201023,19.59711220345852,21.101053987845894,44.634294822300774,-0.08225105588830926,-0.09866563689085617,0.054930018746376486,0.04572828013609804,-0.02602408521411879,-0.018046222033220365,0.31249064,0.2941252,0.2542158,0.38021356,0.3025099,0.29528934,0.43384916,0.40160182,0.5028456,0.41868728,0.52089185,0.48751515
The Chainsmokers - Paris,99.38401442307692,0.06692998499454923,357,2115.8446737319045,0.3,0.5,0.21663119,-113.665436,91.13881,14.698943,20.523384,9.219225,0.77918977,0.6519193,2.8152874,-4.5767765,7.5270667,16.156760693639324,19.509339558773025,20.869019626558558,39.48746212033917,0.1880411067848236,-0.07204693334520687,0.012849892047538421,-0.0758331788474723,0.000510251608859456,0.022652193838316202,0.3349318,0.43759185,0.55243397,0.3708746,0.49068338,0.3267152,0.40614712,0.36020973,0.41519347,0.5513718,0.37791234,0.403199
The Chainsmokers - Roses,99.38401442307692,0.10734006429615972,353,2252.1020765042804,0.2,0.5,0.19392675,-89.14045,80.08616,-14.541475,25.253235,2.3295946,8.747002,3.6928532,5.8402743,-0.6819085,6.3869276,15.995012186783477,20.689461179255794,23.39173100041055,43.0978372207593,0.038475116717751945,-0.1082431486818338,-0.0016596114316350323,0.11329411611430883,0.019234279554070578,-0.015335495665801842,0.348016,0.35032627,0.2898187,0.40910226,0.5245719,0.32030827,0.3663363,0.32412738,0.46717733,0.31727117,0.3611608,0.59906524
The Chainsmokers - Something Just Like This,103.359375,0.0783213395917457,400,2130.3724691963694,0.3,0.6,0.22507279,-86.9178,93.57556,12.769274,23.154251,-0.55450714,12.467431,-6.923747,6.845361,-1.2949653,0.6454928,15.841507494149601,19.59559019018563,22.98802830755883,42.166012956039815,0.15747028856551704,-0.045690880527100394,0.007030624839353824,-0.05796941581578099,-0.00863794586710403,0.0011819783146013515,0.32648626,0.4532579,0.6219672,0.34590787,0.36173597,0.3030148,0.4267463,0.35142395,0.36745238,0.5228921,0.37770936,0.42960918
"The Kid LAROI, Justin Bieber-STAY with Justin Bieber",172.265625,0.08427665400603296,371,2056.076732598062,0.1,0.5,0.21843733,-115.6564,94.31909,9.290442,10.361484,1.9448136,3.056531,-2.5526366,3.1268957,-7.286491,4.8647976,16.450946019250225,20.739760583926763,22.514550174175664,42.93278694651493,-0.12158561098228793,-0.010483351579716325,-0.05051685799940493,0.04780470152257263,0.0033888556135428165,-0.006890709072928667,0.480496,0.45385215,0.25587934,0.2677644,0.25387335,0.33486846,0.30257246,0.36539567,0.47677475,0.30719322,0.32842928,0.3250685
"The Kid LAROI, Miley Cyrus-WITHOUT YOU with Miley Cyrus",123.046875,0.0793672815598442,324,1973.8406364997504,0.2,0.6,0.23301701,-89.52558,94.3193,-2.866258,18.441631,4.9833875,12.435283,2.2396705,4.894041,-4.521237,7.465127,18.373143417204485,22.156629633409626,21.767957142996746,43.401102144509075,0.15390685947446167,0.1718642369289742,-0.029983152154465093,0.11354622691427815,0.01933685143803192,0.023519452043747013,0.408846,0.26270485,0.2922956,0.26289722,0.41392276,0.326114,0.3460976,0.47281355,0.34111473,0.36040807,0.25847206,0.30454406
The Lumineers - Ophelia,75.99954044117646,0.07008491957194476,183,1512.7847929945808,0.3,0.5,0.21320838,-103.60157,134.97185,-17.401314,10.025263,-2.346484,5.317063,-2.65435,6.183152,-0.1933038,9.587478,16.09273732333786,20.168337598295995,19.258169574531017,44.84720205874688,0.00015873539497522084,0.16925533680498964,-0.15438611635880453,-0.0014091468071373975,-0.0390089488809675,-0.0166286677935424,0.4154024,0.31437707,0.38601896,0.27325577,0.36267254,0.56209916,0.29786032,0.27620783,0.25218534,0.37460846,0.26088387,0.26052195
The Neighbourhood-Sweater Weather,123.046875,0.08532506042222274,452,1743.3973901236513,0.3,0.5,0.26109987,-68.49022,116.42198,-23.33523,33.10404,3.5971615,2.500521,-0.9181137,6.152806,2.8508565,3.3918335,15.067319808889923,18.633469437908428,19.405352637026777,45.90749173316114,-0.02509151797432979,0.17907990102687962,-0.0024289178519357646,-0.044271858814134854,0.017020341816688506,0.011813567476164234,0.43089384,0.38427246,0.56560344,0.37392586,0.28163582,0.30983207,0.27898052,0.38774377,0.29800266,0.40386948,0.44033888,0.34308755
The Pierces - Kings,95.703125,0.08896738188090139,357,1961.6891307500266,0.3,0.4,0.22766474,-53.746643,107.42487,-2.58968,34.078117,0.42089388,6.1916857,4.5431943,-3.6504042,-0.87409467,-2.9233115,15.821593936175955,19.282719417129567,19.34447210957999,41.82571680473299,0.1734843740575786,0.04782125793338373,-0.035262846081002434,0.0195179175376361,0.016010058010626296,0.001203865629843324,0.40660763,0.26477206,0.35080326,0.28361765,0.44834396,0.2714483,0.30446765,0.48386818,0.3648062,0.49197522,0.29804423,0.41039214
"THE SCOTTS, Travis Scott, Kid Cudi-THE SCOTTS",129.19921875,0.10396962310448692,312,2228.2602972745894,0.1,0.7,0.20013848,-119.00176,100.24431,-2.6506457,-1.5193007,5.2213182,5.1295395,-4.609914,2.853131,-4.4707656,7.6508102,15.572540522556972,18.86125098404871,18.551228227645286,44.87154512786254,-0.04124647380212726,0.2159045462582747,0.011536645149065463,0.16779946792907546,0.02629756012782005,0.061931510284769745,0.5307243,0.36211655,0.45799398,0.42662308,0.31728774,0.3586834,0.35860968,0.58793855,0.39918432,0.36795908,0.36497688,0.35823908
The Walters-I Love You So,75.99954044117646,0.08277138977758845,191,1803.210743964325,0.3,0.4,0.2213167,-81.14825,109.00722,-4.856869,31.961819,2.3233624,-0.34174952,-11.003747,0.732785,-12.564199,-0.20561257,16.392460002087585,21.347058267291153,21.2815161873236,46.38644354247582,-0.04053671531163741,0.21345551129903204,-0.028697845756135442,-0.08214912831827459,0.0009397380341612788,-0.019619401850741458,0.3304487,0.32232285,0.5001729,0.3223752,0.27380165,0.45738113,0.26169494,0.29100758,0.1781105,0.26770633,0.4459404,0.2781185
The Weeknd - I Feel It Coming,92.28515625,0.07183008254211183,427,1821.7634213864073,0.3,0.6,0.24810109,-88.79063,111.07014,7.72105,18.435665,11.371652,-0.59886134,-2.1826332,4.0446377,-7.8177767,6.5497537,14.96366252242244,18.72034094964022,18.875367592259096,41.038191961878375,-0.018536195412751384,0.10979844350672903,0.06601439495220159,-0.03619585564041326,0.0062308639230348834,-0.0008279853100284951,0.43970436,0.325912,0.4363332,0.5176469,0.35044923,0.39741325,0.31962743,0.44733524,0.35044912,0.3423379,0.5001019,0.36640576
The Weeknd - Starboy,92.28515625,0.045926153947765704,336,1647.4188360581763,0.4,0.6,0.32641912,-90.49545,108.64107,6.346861,28.028988,10.677334,10.122447,9.025293,6.9269915,-5.2630954,12.214497,15.296387277121484,18.778922366637826,18.933483048363996,41.98478774947068,0.08472962713660492,7.242243768819243e-05,-0.07478465529683802,0.07346941503250352,-0.015754153238480218,0.013299699618460293,0.51174074,0.38915756,0.42034382,0.32645506,0.42959344,0.3388909,0.34734073,0.49731666,0.5326426,0.6106556,0.4694713,0.5031569
"The Weeknd, Ariana Grande-Save Your Tears with Ariana Grande Remix",117.45383522727273,0.0864396469128295,359,2129.723781560144,0.3,0.6,0.29211456,-60.21285,95.43173,4.8353972,25.474998,5.9034276,9.076451,0.7710292,0.652967,-4.7063503,9.187127,15.398875740610123,19.053576507633963,19.92794167400367,42.19876541082753,0.12698927477135963,0.06263368138737495,0.02355705178877479,0.10077993521931086,0.024780289989872657,0.009012267614755582,0.47353718,0.2997402,0.35347,0.3488498,0.53183085,0.3603933,0.32976195,0.46520543,0.33509153,0.32974833,0.29818815,0.45901427
"The Weeknd, Playboi Carti, Madonna-Popular with Playboi Carti  Madonna - Music from the HBO Original Series",99.38401442307692,0.10194417834602756,350,2315.104070444463,0.1,0.7,0.24052104,-114.134544,81.6162,4.235751,17.794851,-1.9908782,3.4872718,-4.715505,0.6623194,-7.36309,5.686083,16.87550027372137,20.302464173311034,21.250922971618248,41.72148507845615,-0.07581600034114633,0.03405034811261546,-0.07266634590280113,-0.011380325093871813,-0.0010441300813722463,0.0022163958406936743,0.4487185,0.4520135,0.37011874,0.4275317,0.44175944,0.5287223,0.3870627,0.3604475,0.38673383,0.34472698,0.46463522,0.35596877
The Weeknd-Blinding Lights,86.1328125,0.0723520055836133,281,1852.5877072155417,0.3,0.5,0.2105119,-84.796196,110.62764,-2.6237054,31.27228,1.6313767,14.194263,3.7666237,9.689648,0.8035783,11.395812,13.496148838357538,16.990217792137766,17.907543865795624,43.55866348878527,-0.08109302229740335,0.10140404115071269,-0.02822854392579294,0.018878446674161626,-0.01354253303322298,0.008674271043517083,0.48053893,0.38341582,0.41477758,0.50275654,0.46442142,0.61175627,0.4526776,0.52730775,0.44128612,0.3817559,0.4072918,0.36804855
The Weeknd-Save Your Tears,117.45383522727273,0.08764614298324322,440,2046.9091377402847,0.2,0.5,0.20492215,-85.553665,97.70038,-7.1064677,25.428947,3.1228008,12.048623,-4.352272,5.1332793,-9.039495,9.404487,14.972023605443892,19.159960586098222,19.840679611184896,44.323459983542456,0.11686426740804898,0.059604939832908994,0.016891564267025108,0.09699576866787911,0.02647903434760144,0.007368756342507619,0.4683768,0.33280924,0.38350233,0.37445778,0.5740052,0.40220943,0.3506739,0.46758482,0.35257915,0.34879103,0.3340868,0.46232232
Therion - La Maritza,135.99917763157896,0.08389227316885746,522,1864.8317094593187,0.4,0.6,0.32629952,-27.57863,106.79877,-17.112804,32.179935,-1.0674734,3.9792964,3.9294467,-1.0622762,-9.173464,7.3306694,15.789242149839222,20.58521677538795,22.12692324598204,44.89702674781132,-0.013961650264920676,0.2017911793788236,0.10523948519293667,0.030009509932182005,0.0037514499953352426,0.02097986640421855,0.39137477,0.2815612,0.3761541,0.34384662,0.22474194,0.26839453,0.32745618,0.44599113,0.29292506,0.19952412,0.22290777,0.27480853
"Tiësto, 21 Savage, BIA-BOTH",117.45383522727273,0.08305434100857126,365,2354.1067706762074,0.5,0.6,0.38705468,-5.9453545,84.54097,-5.93779,24.566416,5.9505687,13.896321,1.9034944,9.984762,-4.2529254,3.368424,16.326650649938507,17.98286891986753,17.030034147494057,41.20582939764779,-0.0849273656591821,0.058752309299247074,-0.035065967214178886,0.04637056785697465,-0.021772413156351905,-0.008373983313394055,0.4570957,0.39787084,0.3680329,0.4248392,0.4198256,0.5296392,0.42661422,0.45760337,0.49526343,0.4499021,0.43966973,0.38945535
